Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2023,Level 4,PP111,Preschool Education,Dollars (millions),H12,Salaries and wages paid,Financial performance,1093,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,474,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H20,Non-operating expenses,Financial performance,20,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H21,Opening stocks,Financial performance,2,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H22,Closing stocks,Financial performance,2,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H23,Surplus before income tax,Financial performance,93,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H24,Total assets,Financial position,1927,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H25,Current assets,Financial position,589,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H26,Fixed tangible assets,Financial position,799,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H27,Additions to fixed assets,Financial position,64,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H28,Disposals of fixed assets,Financial position,52,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H29,Other assets,Financial position,539,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H30,Total equity and liabilities,Financial position,1927,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,729,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H32,Current liabilities,Financial position,668,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Dollars (millions),H33,Other liabilities,Financial position,530,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Percentage,H36,Current ratio,Financial ratios,88,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Percentage,H37,Quick ratio,Financial ratios,88,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Percentage,H39,Return on equity,Financial ratios,13,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 group P801
2023,Level 4,PP111,Preschool Education,Percentage,H41,Liabilities structure,Financial ratios,38,ANZSIC06 group P801
2023,Level 4,PP112,School Education,Dollars (millions),H01,Total income,Financial performance,867,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,56,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,794,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H07,Non-operating income,Financial performance,18,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H08,Total expenditure,Financial performance,888,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H09,Interest and donations,Financial performance,12,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H10,Indirect taxes,Financial performance,1,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H11,Depreciation,Financial performance,58,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H12,Salaries and wages paid,Financial performance,467,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,278,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H20,Non-operating expenses,Financial performance,72,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H21,Opening stocks,Financial performance,0,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H22,Closing stocks,Financial performance,0,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H23,Surplus before income tax,Financial performance,-21,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H24,Total assets,Financial position,3504,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H25,Current assets,Financial position,282,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H26,Fixed tangible assets,Financial position,1952,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H27,Additions to fixed assets,Financial position,169,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H28,Disposals of fixed assets,Financial position,32,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H29,Other assets,Financial position,1269,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H30,Total equity and liabilities,Financial position,3504,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2953,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H32,Current liabilities,Financial position,332,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Dollars (millions),H33,Other liabilities,Financial position,218,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Percentage,H36,Current ratio,Financial ratios,85,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Percentage,H37,Quick ratio,Financial ratios,85,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Percentage,H39,Return on equity,Financial ratios,-1,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Percentage,H40,Return on total assets,Financial ratios,-1,ANZSIC06 group P802
2023,Level 4,PP112,School Education,Percentage,H41,Liabilities structure,Financial ratios,84,ANZSIC06 group P802
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H01,Total income,Financial performance,628,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,23,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,603,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H07,Non-operating income,Financial performance,2,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H08,Total expenditure,Financial performance,579,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H09,Interest and donations,Financial performance,7,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H10,Indirect taxes,Financial performance,2,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H11,Depreciation,Financial performance,24,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H12,Salaries and wages paid,Financial performance,352,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,190,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H20,Non-operating expenses,Financial performance,4,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H21,Opening stocks,Financial performance,1,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H22,Closing stocks,Financial performance,1,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H23,Surplus before income tax,Financial performance,50,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H24,Total assets,Financial position,1035,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H25,Current assets,Financial position,481,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H26,Fixed tangible assets,Financial position,186,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H27,Additions to fixed assets,Financial position,36,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H28,Disposals of fixed assets,Financial position,3,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H29,Other assets,Financial position,368,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H30,Total equity and liabilities,Financial position,1035,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,533,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H32,Current liabilities,Financial position,356,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Dollars (millions),H33,Other liabilities,Financial position,146,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Percentage,H36,Current ratio,Financial ratios,135,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Percentage,H37,Quick ratio,Financial ratios,135,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Percentage,H39,Return on equity,Financial ratios,9,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 group P810
2023,Level 4,PP113,Tertiary Education,Percentage,H41,Liabilities structure,Financial ratios,52,ANZSIC06 group P810
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H01,Total income,Financial performance,2106,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,133,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,1947,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H07,Non-operating income,Financial performance,27,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H08,Total expenditure,Financial performance,1825,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H09,Interest and donations,Financial performance,25,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H10,Indirect taxes,Financial performance,5,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H11,Depreciation,Financial performance,53,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H12,Salaries and wages paid,Financial performance,742,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,967,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H20,Non-operating expenses,Financial performance,32,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H21,Opening stocks,Financial performance,12,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H22,Closing stocks,Financial performance,14,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H23,Surplus before income tax,Financial performance,284,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H24,Total assets,Financial position,2366,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H25,Current assets,Financial position,1027,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H26,Fixed tangible assets,Financial position,918,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H27,Additions to fixed assets,Financial position,102,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H28,Disposals of fixed assets,Financial position,40,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H29,Other assets,Financial position,421,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H30,Total equity and liabilities,Financial position,2366,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1344,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H32,Current liabilities,Financial position,700,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Dollars (millions),H33,Other liabilities,Financial position,321,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Percentage,H36,Current ratio,Financial ratios,147,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Percentage,H37,Quick ratio,Financial ratios,145,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Percentage,H39,Return on equity,Financial ratios,21,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Percentage,H40,Return on total assets,Financial ratios,12,ANZSIC06 groups P821 and P822
2023,Level 4,PP114,"Adult, Community and Other Education",Percentage,H41,Liabilities structure,Financial ratios,57,ANZSIC06 groups P821 and P822
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H01,Total income,Financial performance,27403,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,874,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,25880,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H07,Non-operating income,Financial performance,648,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H08,Total expenditure,Financial performance,23892,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H09,Interest and donations,Financial performance,310,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H10,Indirect taxes,Financial performance,76,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H11,Depreciation,Financial performance,683,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H12,Salaries and wages paid,Financial performance,11522,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H13,Redundancy and severance,Financial performance,3,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,11021,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H20,Non-operating expenses,Financial performance,279,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H21,Opening stocks,Financial performance,79,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H22,Closing stocks,Financial performance,103,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H23,Surplus before income tax,Financial performance,3534,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H24,Total assets,Financial position,37964,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H25,Current assets,Financial position,9045,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H26,Fixed tangible assets,Financial position,16249,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H27,Additions to fixed assets,Financial position,1868,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H28,Disposals of fixed assets,Financial position,511,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H29,Other assets,Financial position,12671,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H30,Total equity and liabilities,Financial position,37964,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,19777,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H32,Current liabilities,Financial position,7576,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Dollars (millions),H33,Other liabilities,Financial position,10610,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Percentage,H36,Current ratio,Financial ratios,119,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Percentage,H37,Quick ratio,Financial ratios,118,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Percentage,H39,Return on equity,Financial ratios,18,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 division Q
2023,Level 1,QQ,Health Care and Social Assistance,Percentage,H41,Liabilities structure,Financial ratios,52,ANZSIC06 division Q
2023,Level 4,QQ111,Hospitals,Dollars (millions),H01,Total income,Financial performance,1742,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,1706,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H08,Total expenditure,Financial performance,1663,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H09,Interest and donations,Financial performance,26,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H10,Indirect taxes,Financial performance,C,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H11,Depreciation,Financial performance,98,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H12,Salaries and wages paid,Financial performance,635,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,883,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H21,Opening stocks,Financial performance,30,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H22,Closing stocks,Financial performance,33,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H23,Surplus before income tax,Financial performance,82,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H24,Total assets,Financial position,2349,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H25,Current assets,Financial position,447,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H26,Fixed tangible assets,Financial position,1081,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H27,Additions to fixed assets,Financial position,142,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H28,Disposals of fixed assets,Financial position,10,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H29,Other assets,Financial position,821,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H30,Total equity and liabilities,Financial position,2349,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1330,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H32,Current liabilities,Financial position,491,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Dollars (millions),H33,Other liabilities,Financial position,527,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Percentage,H36,Current ratio,Financial ratios,91,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Percentage,H37,Quick ratio,Financial ratios,84,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Percentage,H39,Return on equity,Financial ratios,6,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Percentage,H40,Return on total assets,Financial ratios,3,ANZSIC06 group Q840
2023,Level 4,QQ111,Hospitals,Percentage,H41,Liabilities structure,Financial ratios,57,ANZSIC06 group Q840
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H01,Total income,Financial performance,16473,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,16072,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H08,Total expenditure,Financial performance,13997,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H09,Interest and donations,Financial performance,128,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H10,Indirect taxes,Financial performance,C,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H11,Depreciation,Financial performance,398,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,6250,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H13,Redundancy and severance,Financial performance,2,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,7056,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H20,Non-operating expenses,Financial performance,C,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H21,Opening stocks,Financial performance,37,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H22,Closing stocks,Financial performance,41,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H23,Surplus before income tax,Financial performance,2480,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H24,Total assets,Financial position,11758,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H25,Current assets,Financial position,4771,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H26,Fixed tangible assets,Financial position,2715,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H27,Additions to fixed assets,Financial position,667,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,227,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H29,Other assets,Financial position,4273,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H30,Total equity and liabilities,Financial position,11758,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,5577,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H32,Current liabilities,Financial position,3501,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H33,Other liabilities,Financial position,2681,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H36,Current ratio,Financial ratios,136,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H37,Quick ratio,Financial ratios,135,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H39,Return on equity,Financial ratios,44,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H40,Return on total assets,Financial ratios,21,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H41,Liabilities structure,Financial ratios,47,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H01,Total income,Financial performance,9188,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,585,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,8102,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H07,Non-operating income,Financial performance,501,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H08,Total expenditure,Financial performance,8233,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H09,Interest and donations,Financial performance,156,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H10,Indirect taxes,Financial performance,40,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H11,Depreciation,Financial performance,187,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H12,Salaries and wages paid,Financial performance,4637,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,3082,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H20,Non-operating expenses,Financial performance,131,"ANZSIC06 groups Q860, Q871, and Q879"
2023,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H21,Opening stocks,Financial performance,12,"ANZSIC06 groups Q860, Q871, and Q879"
