Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2024,Level 4,GH131,"Furniture, Electrical and Hardware Retailing",Percentage,H41,Liabilities structure,Financial ratios,29,"ANZSIC06 groups G421, G422, and G423"
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H01,Total income,Financial performance,9622,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,8216,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H03,Sales of other goods and services,Financial performance,262,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,430,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,1,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H07,Non-operating income,Financial performance,713,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H08,Total expenditure,Financial performance,8123,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H09,Interest and donations,Financial performance,92,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H10,Indirect taxes,Financial performance,27,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H11,Depreciation,Financial performance,347,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H12,Salaries and wages paid,Financial performance,1486,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,4400,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,1723,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H20,Non-operating expenses,Financial performance,49,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H21,Opening stocks,Financial performance,1888,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H22,Closing stocks,Financial performance,1856,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H23,Surplus before income tax,Financial performance,1467,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H24,Total assets,Financial position,7295,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H25,Current assets,Financial position,3815,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H26,Fixed tangible assets,Financial position,864,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H27,Additions to fixed assets,Financial position,233,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H28,Disposals of fixed assets,Financial position,76,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H29,Other assets,Financial position,2616,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H30,Total equity and liabilities,Financial position,7295,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2787,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H32,Current liabilities,Financial position,2876,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars (millions),H33,Other liabilities,Financial position,1632,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars,H34,Total income per employee count,Financial ratios,280200,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Dollars,H35,Surplus per employee count,Financial ratios,42700,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Percentage,H36,Current ratio,Financial ratios,133,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Percentage,H37,Quick ratio,Financial ratios,68,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,46,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Percentage,H39,Return on equity,Financial ratios,53,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Percentage,H40,Return on total assets,Financial ratios,20,ANZSIC06 groups G424 and G425
2024,Level 4,GH132,"Recreational, Clothing, Footwear and Personal Accessory Retailing",Percentage,H41,Liabilities structure,Financial ratios,38,ANZSIC06 groups G424 and G425
2024,Level 4,GH133,Department Stores,Dollars (millions),H01,Total income,Financial performance,6856,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H02,Sales of goods not further processed,Financial performance,6783,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H03,Sales of other goods and services,Financial performance,36,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H08,Total expenditure,Financial performance,6636,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H09,Interest and donations,Financial performance,C,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H10,Indirect taxes,Financial performance,18,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H11,Depreciation,Financial performance,344,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H12,Salaries and wages paid,Financial performance,1046,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H13,Redundancy and severance,Financial performance,3,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,4283,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,743,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H21,Opening stocks,Financial performance,1058,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H22,Closing stocks,Financial performance,1064,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H23,Surplus before income tax,Financial performance,226,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H24,Total assets,Financial position,5291,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H25,Current assets,Financial position,2161,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H26,Fixed tangible assets,Financial position,691,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H27,Additions to fixed assets,Financial position,141,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H28,Disposals of fixed assets,Financial position,6,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H29,Other assets,Financial position,2439,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H30,Total equity and liabilities,Financial position,5291,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1130,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H32,Current liabilities,Financial position,1910,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars (millions),H33,Other liabilities,Financial position,2251,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars,H34,Total income per employee count,Financial ratios,317800,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Dollars,H35,Surplus per employee count,Financial ratios,10500,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Percentage,H36,Current ratio,Financial ratios,113,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Percentage,H37,Quick ratio,Financial ratios,57,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Percentage,H38,Margin on sales of goods for resale,Financial ratios,37,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Percentage,H39,Return on equity,Financial ratios,20,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Percentage,H40,Return on total assets,Financial ratios,4,ANZSIC06 group G426
2024,Level 4,GH133,Department Stores,Percentage,H41,Liabilities structure,Financial ratios,21,ANZSIC06 group G426
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H01,Total income,Financial performance,7985,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,6854,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H03,Sales of other goods and services,Financial performance,1076,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,25,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,16,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H07,Non-operating income,Financial performance,14,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H08,Total expenditure,Financial performance,7582,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H09,Interest and donations,Financial performance,63,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H10,Indirect taxes,Financial performance,14,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H11,Depreciation,Financial performance,143,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H12,Salaries and wages paid,Financial performance,1387,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,4179,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,1785,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H20,Non-operating expenses,Financial performance,12,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H21,Opening stocks,Financial performance,867,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H22,Closing stocks,Financial performance,922,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H23,Surplus before income tax,Financial performance,458,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H24,Total assets,Financial position,4469,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H25,Current assets,Financial position,2213,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H26,Fixed tangible assets,Financial position,733,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H27,Additions to fixed assets,Financial position,191,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H28,Disposals of fixed assets,Financial position,95,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H29,Other assets,Financial position,1522,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H30,Total equity and liabilities,Financial position,4469,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1304,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H32,Current liabilities,Financial position,2161,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars (millions),H33,Other liabilities,Financial position,1004,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars,H34,Total income per employee count,Financial ratios,305200,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Dollars,H35,Surplus per employee count,Financial ratios,17500,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H36,Current ratio,Financial ratios,102,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H37,Quick ratio,Financial ratios,60,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,39,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H39,Return on equity,Financial ratios,35,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 group G427
2024,Level 4,GH134,Pharmaceutical and Other Store Based Retailing,Percentage,H41,Liabilities structure,Financial ratios,29,ANZSIC06 group G427
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H01,Total income,Financial performance,2257,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,1997,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H03,Sales of other goods and services,Financial performance,225,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,C,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H08,Total expenditure,Financial performance,2126,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H09,Interest and donations,Financial performance,C,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H10,Indirect taxes,Financial performance,2,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H11,Depreciation,Financial performance,39,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H12,Salaries and wages paid,Financial performance,269,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,1222,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,573,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H20,Non-operating expenses,Financial performance,C,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H21,Opening stocks,Financial performance,228,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H22,Closing stocks,Financial performance,224,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H23,Surplus before income tax,Financial performance,127,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H24,Total assets,Financial position,1153,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H25,Current assets,Financial position,711,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H26,Fixed tangible assets,Financial position,201,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H27,Additions to fixed assets,Financial position,57,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H28,Disposals of fixed assets,Financial position,28,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H29,Other assets,Financial position,240,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H30,Total equity and liabilities,Financial position,1153,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,278,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H32,Current liabilities,Financial position,695,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars (millions),H33,Other liabilities,Financial position,179,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars,H34,Total income per employee count,Financial ratios,705400,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Dollars,H35,Surplus per employee count,Financial ratios,39800,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H36,Current ratio,Financial ratios,102,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H37,Quick ratio,Financial ratios,70,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,39,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H39,Return on equity,Financial ratios,46,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H40,Return on total assets,Financial ratios,11,ANZSIC06 groups G431 and G432
2024,Level 4,GH135,Non-Store and Commission Based Retailing,Percentage,H41,Liabilities structure,Financial ratios,24,ANZSIC06 groups G431 and G432
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H01,Total income,Financial performance,21666,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H02,Sales of goods not further processed,Financial performance,4928,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H03,Sales of other goods and services,Financial performance,16266,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,238,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,8,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H07,Non-operating income,Financial performance,225,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H08,Total expenditure,Financial performance,20227,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H09,Interest and donations,Financial performance,414,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H10,Indirect taxes,Financial performance,161,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H11,Depreciation,Financial performance,708,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,6657,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,2344,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,9813,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H20,Non-operating expenses,Financial performance,129,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H21,Opening stocks,Financial performance,435,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H22,Closing stocks,Financial performance,430,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H23,Surplus before income tax,Financial performance,1434,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H24,Total assets,Financial position,25675,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H25,Current assets,Financial position,5320,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H26,Fixed tangible assets,Financial position,14254,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H27,Additions to fixed assets,Financial position,2357,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,1010,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H29,Other assets,Financial position,6101,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H30,Total equity and liabilities,Financial position,25675,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,9509,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H32,Current liabilities,Financial position,8790,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars (millions),H33,Other liabilities,Financial position,7377,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars,H34,Total income per employee count,Financial ratios,123700,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Dollars,H35,Surplus per employee count,Financial ratios,8200,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Percentage,H36,Current ratio,Financial ratios,61,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Percentage,H37,Quick ratio,Financial ratios,56,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Percentage,H38,Margin on sales of goods for resale,Financial ratios,52,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Percentage,H39,Return on equity,Financial ratios,15,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Percentage,H40,Return on total assets,Financial ratios,6,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 3,GH21,Accommodation and Food Services,Percentage,H41,Liabilities structure,Financial ratios,37,"ANZSIC06 groups H440, H451, H452, and H453"
2024,Level 4,GH211,Accommodation,Dollars (millions),H01,Total income,Financial performance,5456,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H02,Sales of goods not further processed,Financial performance,553,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H03,Sales of other goods and services,Financial performance,4642,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,156,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,5,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H07,Non-operating income,Financial performance,101,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H08,Total expenditure,Financial performance,4760,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H09,Interest and donations,Financial performance,234,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H10,Indirect taxes,Financial performance,99,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H11,Depreciation,Financial performance,258,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H12,Salaries and wages paid,Financial performance,1384,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,243,ANZSIC06 group H440
2024,Level 4,GH211,Accommodation,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2492,ANZSIC06 group H440
