Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,191,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2848,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,34,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,846,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,839,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,379,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,4286,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1972,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,906,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,127,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,27,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1407,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,4286,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1469,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1362,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,1454,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,402300,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,33000,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,145,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,83,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,45,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,26,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,9,ANZSIC06 groups C191 and C192
2024,Level 4,CC531,Polymer Product and Rubber Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,34,ANZSIC06 groups C191 and C192
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,4323,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,703,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,3530,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,24,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,66,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,3931,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,80,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,22,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,226,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,701,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,5,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,506,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2330,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,66,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,477,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,481,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,395,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,4691,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1641,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,1715,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,322,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,209,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1334,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,4691,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1749,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1246,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,1695,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,438900,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,40200,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,132,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,93,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,28,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,23,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC61,Non-Metallic Mineral Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,37,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,4323,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,703,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,3530,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,24,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,66,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,3931,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,80,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,22,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,226,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,701,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,5,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,506,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2330,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,66,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,477,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,481,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,395,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,4691,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1641,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,1715,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,322,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,209,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,1334,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,4691,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1749,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1246,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,1695,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,438900,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,40200,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,132,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,93,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,28,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,23,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,8,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 4,CC611,Non-Metallic Mineral Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,37,"ANZSIC06 groups C201, C202, C203, and C209"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,4849,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,4552,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,79,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,6,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,4499,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,67,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,3,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,298,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,497,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,89,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,3540,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,4,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,824,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,825,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,352,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,3287,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1716,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,782,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,200,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,20,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,789,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,3287,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1097,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1332,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,858,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,1022200,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,74200,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,129,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,67,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,32,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,11,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 3,CC71,Primary Metal and Metal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,33,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,4849,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,4552,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,79,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,6,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,4499,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,67,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,3,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,298,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,497,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,89,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,3540,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,4,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,824,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,825,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,352,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,3287,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,1716,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,782,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,200,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,20,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,789,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,3287,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1097,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1332,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,858,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,1022200,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,74200,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,129,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,67,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,C,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,32,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,11,"ANZSIC06 groups C211, C212, C213, and C214"
2024,Level 4,CC711,Primary Metal and Metal Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,33,"ANZSIC06 groups C211, C212, C213, and C214"
